pool_id,initial_marketcap,ath_marketcap,multiplier,marketcap_10s,marketcap_15s,marketcap_20s,marketcap_25s,marketcap_30s,marketcap_40s,marketcap_50s,marketcap_60s,marketcap_90s,marketcap_120s,marketcap_150s,marketcap_180s,marketcap_240s,marketcap_300s,marketcap_360s,marketcap_420s,marketcap_480s,marketcap_540s,marketcap_600s,token_amount_10s,sol_return_10s,roi_10s,token_amount_15s,sol_return_15s,roi_15s,token_amount_20s,sol_return_20s,roi_20s,token_amount_25s,sol_return_25s,roi_25s,token_amount_30s,sol_return_30s,roi_30s,token_amount_40s,sol_return_40s,roi_40s,token_amount_50s,sol_return_50s,roi_50s,token_amount_60s,sol_return_60s,roi_60s,token_amount_90s,sol_return_90s,roi_90s,token_amount_120s,sol_return_120s,roi_120s,token_amount_150s,sol_return_150s,roi_150s,token_amount_180s,sol_return_180s,roi_180s,token_amount_240s,sol_return_240s,roi_240s,token_amount_300s,sol_return_300s,roi_300s,token_amount_360s,sol_return_360s,roi_360s,token_amount_420s,sol_return_420s,roi_420s,token_amount_480s,sol_return_480s,roi_480s,token_amount_540s,sol_return_540s,roi_540s,token_amount_600s,sol_return_600s,roi_600s
FGqqc34i9VGdaMF7dA7qQBj8XyadGPZ2WgLZvzxR83yb,56093.07097758,67497045701.4731,1203304.5173877391,56093.07097758,50096.66209289,55883.20168951,57673.38854189,63517.46551829,60581.54787933,54157.05527087,52300.26791745,60309.46133456,31990.89993109,39520.09782529,26700.30122937,35544.32412039,45302.89037993,50811.90907944,64695.07615918,51873.47715041,47507.70654692,50098.60722332,1.7827513854602343e-05,1203304.5173877391,1203304.5173877391,1.996140976709755e-05,1347336.187315615,1347336.187315615,1.789446505867814e-05,1207823.5258690119,1207823.5258690119,1.733901935159694e-05,1170332.581593465,1170332.581593465,1.574370122989318e-05,1062653.3214244382,1062653.3214244382,1.650667629014466e-05,1114151.8839353167,1114151.8839353167,1.846481487958375e-05,1246320.453796505,1246320.453796505,1.912036094305264e-05,1290567.8764018854,1290567.8764018854,1.6581146272433303e-05,1119178.3877332408,1119178.3877332408,3.125888931396272e-05,2109882.6806018306,2109882.6806018306,2.530358108982393e-05,1707916.9692307764,1707916.9692307764,3.745276097859197e-05,2527950.7194183706,2527950.7194183706,2.8133887047984406e-05,1898954.2598378856,1898954.2598378856,2.2073646772061547e-05,1489905.9449720124,1489905.9449720124,1.9680425674158138e-05,1328370.5911530964,1328370.5911530964,1.545712686912269e-05,1043310.3986986422,1043310.3986986422,1.9277674351777983e-05,1301186.0667400742,1301186.0667400742,2.1049216488957865e-05,1420759.9273353901,1420759.9273353901,1.996063474464252e-05,1347283.875589548,1347283.875589548
FLZ5uiCAgtFUUy5RtpNJPHQfg4X9BeXEgpzR5o43sExK,54714.67769122,725163.83457465,13.253552157742423,54714.67769122,53192.18378961,51268.18600131,46610.58079036,54708.46090105,55226.25284599,43676.41879029,33714.53779684,24689.83093758,31720.30085053,35369.03051075,32931.20496065,29346.28162896,33557.78895624,25667.68947566,29860.81565554,51595.49846655,80018.94536225,93818.73044955,1.8276631467034464e-05,13.253552157742423,13.253552157742423,1.879975456460446e-05,13.632902109130852,13.632902109130852,1.9505273698867522e-05,14.14451906989884,14.14451906989884,2.1454356136382234e-05,15.557923164189114,15.557923164189114,1.8278708330118776e-05,13.25505822374053,13.25505822374053,1.810733027259173e-05,13.130781054382263,13.130781054382263,2.2895650048632574e-05,16.60309738434567,16.60309738434567,2.9660795174648018e-05,21.508935965381035,21.508935965381035,4.0502504959558704e-05,29.37095180635237,29.37095180635237,3.152555219170601e-05,22.861190314420792,22.861190314420792,2.8273322326323356e-05,20.502790834321708,20.502790834321708,3.0366334945681922e-05,22.0205678911889,22.0205678911889,3.4075867349857465e-05,24.710586633879757,24.710586633879757,2.979934110986928e-05,21.609404467030814,21.609404467030814,3.895948643715181e-05,28.252010577824073,28.252010577824073,3.348870344117585e-05,24.284796602336357,24.284796602336357,1.938153578743526e-05,14.054788811562364,14.054788811562364,1.2497040488011272e-05,9.06240180112091,9.06240180112091,1.0658852397685546e-05,7.729414276870853,7.729414276870853
FP43srqSMX8xde7beSzhk2jAirLkWhkcbCTmLUss4eqX,46703.58627265,238145305519.172,5099079.632320052,46703.58627265,46774.58382984,49949.4205547,45871.66960179,48228.11738372,37363.75223212,42718.42378198,61760.53993717,55441.55178379,46971.64408469,49957.24679431,84213.92967411,57518.62308455,59578.05129366,40928.42144737,25388.15516105,22428.43851497,26342.07427962,19327.47591178,2.141163194967767e-05,5099079.632320053,5099079.632320053,2.1379131958455752e-05,5091339.911981139,5091339.911981139,2.0020252265086683e-05,4767729.092239964,4767729.092239964,2.1799947738570605e-05,5191555.21450388,5191555.21450388,2.073479236279628e-05,4937893.462114715,4937893.462114715,2.676390727000762e-05,6373698.873702753,6373698.873702753,2.340910341410659e-05,5574768.084482306,5574768.084482306,1.619156828967681e-05,3855945.977179621,3855945.977179621,1.8037013175601266e-05,4295430.013356894,4295430.013356894,2.1289440033161227e-05,5069980.201029272,5069980.201029272,2.0017115917482815e-05,4766982.185781626,4766982.185781626,1.1874520092694728e-05,2827861.215368333,2827861.215368333,1.7385673480570653e-05,4140316.5226870645,4140316.5226870645,1.6784704740861758e-05,3997198.638561618,3997198.638561618,2.443289930655898e-05,5818580.270079654,5818580.270079654,3.9388446842887585e-05,9380173.707325129,9380173.707325129,4.458625148302428e-05,10618006.481379453,10618006.481379453,3.7962082612972785e-05,9040491.762010451,9040491.762010451,5.17398135465017e-05,12321593.704536641,12321593.704536641
FQu6CJcGSwtCR2BTS3eXV39H2xSBk299oZnz1L5APhDy,60324.39415302,1.17494273376244e+16,194770747432.9635,60324.39415302,42816.08686579,47107.60633641,27577.01689677,32252.23558248,18319.42470379,12472.94256143,14778.64745632,7905.89633103,8643.4560038,7861.81349044,7073.88421682,7290.62841084,8907.34722391,9096.06427216,9963.20648699,15916.30614464,9244.17392923,9620.30132318,1.657704174306966e-05,194770747432.9635,194770747432.9635,2.3355707473561738e-05,274416187879.4248,274416187879.4248,2.1227994325559455e-05,249416776851.6639,249416776851.6639,3.6262080258475185e-05,426058677108.0584,426058677108.0584,3.1005602617612595e-05,364298075014.89606,364298075014.89606,5.458686700970014e-05,641364427519.0383,641364427519.0383,8.017354325773083e-05,941993220906.595,941993220906.595,6.766519080691352e-05,795027242672.3209,795027242672.3209,0.00012648787159971747,1486160056451.6455,1486160056451.6455,0.00011569446290469473,1359343685264.1924,1359343685264.1924,0.00012719711568024407,1494493268240.4329,1494493268240.4329,0.0001413650505647576,1660958389690.2188,1660958389690.2188,0.00013716238760888702,1611579506665.6914,1611579506665.6914,0.00011226687080477779,1319071440943.2026,1319071440943.2026,0.00010993765765933124,1291704520336.939,1291704520336.939,0.0001003692938920622,1179281725513.4534,1179281725513.4534,6.28286482373777e-05,738200637186.2327,738200637186.2327,0.00010817624242637932,1271008900045.9856,1271008900045.9856,0.00010394684806706751,1221315938339.093,1221315938339.093
FaWbYmp7iU4kEdCtrJ4S9RVUDDnufpn8HGbMgyEkKy8q,95493.85849659,1126576448.17697,11797.370699155475,95493.85849659,92368.06801705,95592.50257218,97220.03082152,131228.26783197,111373.55520789,137211.06952063,149241.3951626,225239.68486488,225503.90157293,259825.6863518,305785.01894195,401400.65453099,608865.25368066,685386.31007706,761740.37110415,888565.94483062,1040591.6680622,1287902.44380088,1.0471877623791997e-05,11797.370699155477,11797.370699155477,1.0826252204554202e-05,12196.600755674765,12196.600755674765,1.046107145531544e-05,11785.196724254754,11785.196724254754,1.0285946132189935e-05,11587.90465974218,11587.90465974218,7.620309377857829e-06,8584.86107291673,8584.86107291673,8.978792121104503e-06,10115.295736713273,10115.295736713273,7.288041726470529e-06,8210.53616237272,8210.53616237272,6.7005538169251896e-06,7548.68611989022,7548.68611989022,4.439714966747065e-06,5001.678318156043,5001.678318156043,4.434513075050238e-06,4995.817989484431,4995.817989484431,3.84873418036897e-06,4335.893282897377,4335.893282897377,3.270271393478041e-06,3684.2107310392416,3684.2107310392416,2.4912764558603763e-06,2806.6133810700926,2806.6133810700926,1.642399519359802e-06,1850.2886170079285,1850.2886170079285,1.459031184745384e-06,1643.7101698898914,1643.7101698898914,1.3127832499549556e-06,1478.9506909604734,1478.9506909604734,1.1254088746228304e-06,1267.8591327194292,1267.8591327194292,9.609917421904885e-07,1082.630663644359,1082.630663644359,7.764563261863085e-07,874.7374101195103,874.7374101195103
Fcv6JpiRHQrLJSZREm7rhCvRvQTkGLoLWU2iB8ejaVHw,55195.10562578,718743.3267355,13.02186704032316,55195.10562578,46513.89958056,54520.07806359,52936.4278516,53458.56391009,48250.09999861,51499.53361344,55951.90006731,43200.2090514,36809.89655218,32972.8458505,38831.06303067,29708.93874385,32373.19745752,29258.94783806,15318.11028581,22277.44853682,16302.27135527,16515.75607355,1.8117548443152712e-05,13.021867040323158,13.021867040323158,2.149894997017063e-05,15.452226822880517,15.452226822880517,1.83418666208372e-05,13.183094233599354,13.183094233599354,1.8890583301226192e-05,13.577480685897397,13.577480685897397,1.870607676034589e-05,13.44486784090063,13.44486784090063,2.0725345647549088e-05,14.896203878462547,14.896203878462547,1.9417651575373233e-05,13.95630749067458,13.95630749067458,1.7872494031427036e-05,12.845735817208235,12.845735817208235,2.3148036131264802e-05,16.637496496378816,16.637496496378816,2.7166607180828298e-05,19.525817621265055,19.525817621265055,3.032798577757085e-05,21.798037390958203,21.798037390958203,2.5752578527406485e-05,18.50949396280534,18.50949396280534,3.3659903122827246e-05,24.1928307480955,24.1928307480955,3.088975073630575e-05,22.201802206242757,22.201802206242757,3.4177578959254346e-05,24.564906800939696,24.564906800939696,6.528220396260983e-05,46.92114845271163,46.92114845271163,4.4888443950266903e-05,32.263269536794866,32.263269536794866,6.134114555004829e-05,44.08853901840822,44.08853901840822,6.054824226918082e-05,43.51864507653804,43.51864507653804
FfMaraVGFnWyC9Ny8vD9KwMqeTjeA9zCfbkyWhfKJ9dL,53570.7996404,1001093433.73856,18687.296819508236,53570.7996404,44829.95978921,60644.88511919,63873.67846548,65441.04485823,57563.2983216,51080.04887484,58297.60565356,67086.0331202,43992.1673658,38398.27831186,37283.57170056,30127.66360757,26858.46401725,56089.07366454,95016.09097939,105574.43699693,147296.40501128,126303.77118682,1.8666885816762343e-05,18687.296819508236,18687.296819508236,2.2306511197020688e-05,22330.901888953074,22330.901888953074,1.648943679313802e-05,16507.466899657487,16507.466899657487,1.5655901210393602e-05,15673.019900984607,15673.019900984607,1.5280929608724575e-05,15297.638292715315,15297.638292715315,1.7372180350283385e-05,17391.175678390733,17391.175678390733,1.9577115175638763e-05,19598.52145387548,19598.52145387548,1.7153363140548363e-05,17172.11920653601,17172.11920653601,1.490623239278839e-05,14922.531370201481,14922.531370201481,2.273131922973659e-05,22756.174421104362,22756.174421104362,2.6042834313514833e-05,26071.31042720096,26071.31042720096,2.682146463947766e-05,26850.792133832056,26850.792133832056,3.319208595215249e-05,33228.37929878575,33228.37929878575,3.7232211021365345e-05,37272.92197705729,37272.92197705729,1.7828784372172803e-05,17848.27896652285,17848.27896652285,1.0524533157409207e-05,10536.041037046112,10536.041037046112,9.471989891161617e-06,9482.346884479912,9482.346884479912,6.789031951753471e-06,6796.4553083416795,6796.4553083416795,7.917419967776478e-06,7926.077141891593,7926.077141891593
Fj1o6wmMFdqN8ZrQJDECnw5sHK4uWJ42tm29zL2bhwF1,66908.58128861,62684345043046.6,936865553.5028882,66908.58128861,63225.03329799,65027.77999513,62190.98623439,63625.07998549,62538.53120906,63598.91750277,62684345043046.6,46645.5778671,51778.34146301,45389.39269809,49144.23664396,50535.50983652,2875.70966216,2867.7601584,2865.06975914,3131.65760953,2715.56428204,2714.57819642,1.4945766009990593e-05,936865553.5028882,936865553.5028882,1.5816519942138032e-05,991448193.4332079,991448193.4332079,1.5378043046754652e-05,963962556.4295923,963962556.4295923,1.6079500592435146e-05,1007932963.2560769,1007932963.2560769,1.571707257936736e-05,985214400.63167,985214400.63167,1.5990142087877008e-05,1002331583.923824,1002331583.923824,1.572353806110687e-05,985619685.119899,985619685.119899,1.5952946454386337e-14,1.0,1.0,2.1438259439065043e-05,1343843251.8007038,1343843251.8007038,1.9313094466619626e-05,1210628677.3945386,1210628677.3945386,2.2031579198504682e-05,1381035112.3222756,1381035112.3222756,2.034826600817501e-05,1275517727.4841387,1275517727.4841387,1.97880659210712e-05,1240401951.930979,1240401951.930979,0.000347740251096448,21797869885.08541,21797869885.08541,0.0003487041958759643,21858294132.247055,21858294132.247055,0.0003490316411353863,21878819823.871372,21878819823.871372,0.00031931971009758,20016346886.80232,20016346886.80232,0.00036824758913413567,23083358938.55422,23083358938.55422,0.00036838135711795124,23091744097.007427,23091744097.007427
Fo7yRAb7R7yTswj7aeZ5B5AAoNhja6cgaG7fNJaacnJk,40922.97424298,1000624675.10683,24451.4161938872,40922.97424298,45005.63897481,44212.90699874,46570.74652949,44343.56795761,46962.96776575,65096.22995226,59773.37277495,58000.75102901,51124.23785901,48286.32393711,53523.20130359,53923.03338152,54810.49861165,70866.39055174,76196.75219206,80619.34784122,89462.86856275,96257.0937222,2.4436151538314487e-05,24451.4161938872,24451.4161938872,2.2219437892209633e-05,22233.31782194865,22233.31782194865,2.2617829676490136e-05,22631.95847165956,22631.95847165956,2.1472707107384887e-05,21486.12057299112,21486.12057299112,2.2551184896892933e-05,22565.272060727544,22565.272060727544,2.1293373216700713e-05,21306.674656889627,21306.674656889627,1.5361872734156428e-05,15371.468913647746,15371.468913647746,1.6729857352454485e-05,16740.30807788338,16740.30807788338,1.724115605847645e-05,17251.926179479153,17251.926179479153,1.9560193792185064e-05,19572.412558331813,19572.412558331813,2.070979769142168e-05,20722.734586506995,20722.734586506995,1.86834863319905e-05,18695.157440810894,18695.157440810894,1.8544950780582582e-05,18556.5353496926,18556.5353496926,1.824467985750908e-05,18256.076854848146,18256.076854848146,1.411106156549477e-05,14119.876394385681,14119.876394385681,1.3123918949713502e-05,13132.117135185443,13132.117135185443,1.2403970346789486e-05,12411.718798290984,12411.718798290984,1.117782177192979e-05,11184.804278939297,11184.804278939297,1.0388844721263047e-05,10395.334373949143,10395.334373949143
FrZxNHeQehUmwRLk7cYv47hCFooZQLBH52QYjhCBzWjs,13840755.8963189,1202573664.61084,86.88641528102362,13840755.8963189,17878865.8161436,18098627.4010868,20552856.6302879,22255673.7855326,23386143.8649876,28642402.8141815,37076236.6669834,69186617.2829016,77329954.8474526,103307089.860838,103823191.374666,106531138.806205,39164098.5106408,2339639.08011401,4987021.96227202,1288091.18468174,170551.21780341,3733.99089033,7.225038917606812e-08,86.88641528102362,86.88641528102362,5.5931959570783115e-08,67.262301589902,67.262301589902,5.5252808836760254e-08,66.44557280286499,66.44557280286499,4.8655037009616514e-08,58.51126615843058,58.51126615843058,4.493236240055129e-08,54.034475711653286,54.034475711653286,4.2760362964205606e-08,51.42248638995438,51.42248638995438,3.491327199353811e-08,41.985781444824134,41.985781444824134,2.6971453682905894e-08,32.435159895333676,32.435159895333676,1.4453662272734563e-08,17.381593606369847,17.381593606369847,1.2931599429647694e-08,15.551200915390877,15.551200915390877,9.679877744567881e-09,11.64076605226991,11.64076605226991,9.631759405192113e-09,11.582900204551803,11.582900204551803,9.386926782216601e-09,11.28847093992386,11.28847093992386,2.553358912955196e-08,30.70602185019281,30.70602185019281,4.2741635173544387e-07,513.9996484210885,513.9996484210885,2.0052047245134118e-07,241.14063938530637,241.14063938530637,7.763425539218164e-07,933.6091100630974,933.6091100630974,5.863341305206477e-06,7051.099840266259,7051.099840266259,0.0002678099731281408,322061.2208040389,322061.2208040389
Frc1rLZWfKnR9PakaHW9ozVvVa8kEgBZrFryervReca2,91868.72907168,1228614.7590431,13.373590463894205,91868.72907168,121065.53087105,144159.73475708,123807.17777045,155945.39785682,167493.85070914,196649.89162321,253981.11285106,306765.46661688,390850.01185277,395943.58750295,375535.9601693,553765.26744093,530683.79874533,940130.52153048,1041895.87074345,697322.3148965,618397.50248577,707421.61065349,1.0885096703795218e-05,13.373590463894205,13.373590463894205,8.259989385955989e-06,10.148344869124882,10.148344869124882,6.936749722001606e-06,8.522593088239294,8.522593088239294,8.07707612763852e-06,9.923614940331374,9.923614940331374,6.412500873659265e-06,7.878493215754547,7.878493215754547,5.970368438997449e-06,7.33528278107738,7.33528278107738,5.0851795124100286e-06,6.247726601330556,6.247726601330556,3.937300647180098e-06,4.837425685915417,4.837425685915417,3.2598193369950015e-06,4.005062149246152,4.005062149246152,2.558526211268715e-06,3.143443064563368,3.143443064563368,2.5256123133767117e-06,3.103004563835615,3.103004563835615,2.6628608337512543e-06,3.271630121624606,3.271630121624606,1.8058192862496016e-06,2.2186562272509374,2.2186562272509374,1.8843612757055174e-06,2.315154074701083,2.315154074701083,1.0636820921121206e-06,1.3068555172987937,1.3068555172987937,9.59788811991783e-07,1.1792106999775476,1.1792106999775476,1.4340570761003468e-06,1.7619036890070803,1.7619036890070803,1.6170828568684445e-06,1.9867718645441517,1.9867718645441517,1.4135841836613345e-06,1.7367503911962079,1.7367503911962079
FyMvKAdszW7chwcYF1bwBsUUioUHHNm4sU8gAs2bgc8N,75281.21122972,262867790544389.0,3491811386.273397,75281.21122972,79187.24390116,91687.99168168,85403.48678691,73401.82146399,73131.92346896,78962.16515026,82403.30100886,92177.66781097,121887.64233628,134203.83042045,169820.84555969,136165.38819377,146309.90773466,105913.14725035,143285.41471306,116992.28112358,110026.68908795,98474.91683677,1.3283526973928571e-05,3491811386.273397,3491811386.273397,1.2628296563120453e-05,3319572415.8867745,3319572415.8867745,1.090655364632453e-05,2866981659.4631786,2866981659.4631786,1.1709123803049132e-05,3077951503.3182387,3077951503.3182387,1.362364012302593e-05,3581216178.311714,3581216178.311714,1.3673919029689387e-05,3594432883.4173245,3594432883.4173245,1.2664293058543459e-05,3329034735.1059613,3329034735.1059613,1.213543617497168e-05,3190015294.607257,3190015294.607257,1.0848614678022811e-05,2851751370.8792844,2851751370.8792844,8.20427715913206e-06,2156640209.8348413,2156640209.8348413,7.451352147454205e-06,1958720475.5694752,1958720475.5694752,5.888558596585905e-06,1547912387.775705,1547912387.775705,7.344010201600947e-06,1930503735.4302938,1930503735.4302938,6.8348071260734284e-06,1796650648.0279672,1796650648.0279672,9.441698466728316e-06,2481918414.935218,2481918414.935218,6.979077402976266e-06,1834574656.9586434,1834574656.9586434,8.547572458594008e-06,2246881486.708678,2246881486.708678,9.088703916198446e-06,2389127517.363221,2389127517.363221,1.0154870215910712e-05,2669388296.9214716,2669388296.9214716
G8Fq6VcJr9iUMUJJWyeZwdmG5ddkmRsoV1VP4CMQ2Ppw,58329.79231209,11996597786655.2,205668446.7941894,58329.79231209,56590.70613815,59600.84517338,57206.29850108,56225.30930096,55733.94613953,48009.47846098,49222.03818295,57251.4345036,52242.45166202,45532.9152772,48111.78460302,48501.81850484,52848.40223997,51604.73994308,49402.63977176,52127.73038421,51271.44638202,52056.31051572,1.714389783268147e-05,205668446.7941894,205668446.7941894,1.767074610376457e-05,211988833.59696802,211988833.59696802,1.6778285561068486e-05,201282343.42578307,201282343.42578307,1.7480592630567086e-05,209707638.8612823,209707638.8612823,1.778558468477693e-05,213366505.8637635,213366505.8637635,1.79423864496603e-05,215247593.56930697,215247593.56930697,2.0829220230183424e-05,249879777.31117216,249879777.31117216,2.031610304886541e-05,243724116.86947772,243724116.86947772,1.7466811245351757e-05,209542309.12591103,209542309.12591103,1.9141521276019957e-05,229633131.7731144,229633131.7731144,2.1962134291470167e-05,263470891.63127527,263470891.63127527,2.078492843803656e-05,249348426.49553612,249348426.49553612,2.06177836383642e-05,247343257.56173575,247343257.56173575,1.8922047926052263e-05,227000198.26866218,227000198.26866218,1.9378064904561082e-05,232470850.54371828,232470850.54371828,2.024183332348223e-05,242833132.84633034,242833132.84633034,1.918364741049439e-05,230138502.06471077,230138502.06471077,1.9504033347315172e-05,233982043.2852504,233982043.2852504,1.9209966862673056e-05,230454245.94646332,230454245.94646332
GAzjBVMdVatyVuN26JuGtANeybYFR1dUArWrhgf8pkWb,69816.03147538,999270465.95418,14312.908437176979,69816.03147538,62548.16198609,62231.82107729,57625.57694938,57914.9766033,56445.09192292,62024.14218788,58017.56778562,50837.94286641,67022.26092761,67570.49059332,57159.16375593,71493.38821722,86623.44879794,82768.39653508,92051.62677828,99113.98950704,111160.8014717,123416.00365626,1.4323357814353012e-05,14312.908437176979,14312.908437176979,1.5987680025232215e-05,15976.016468340133,15976.016468340133,1.6068949657732673e-05,16057.22681187679,16057.22681187679,1.73534054310368e-05,17340.74553096394,17340.74553096394,1.7266690908807515e-05,17254.09426993089,17254.09426993089,1.771633220768911e-05,17703.407540176544,17703.407540176544,1.6122754216750905e-05,16110.992118637398,16110.992118637398,1.7236158601048008e-05,17223.58423652939,17223.58423652939,1.9670347453431816e-05,19655.997265271428,19655.997265271428,1.4920415786630787e-05,14909.530835336649,14909.530835336649,1.4799359768136116e-05,14788.563131328923,14788.563131328923,1.7495007524427866e-05,17482.24432080692,17482.24432080692,1.3987307427110282e-05,13977.103210132855,13977.103210132855,1.1544218267418845e-05,11535.796367160387,11535.796367160387,1.2081906160597986e-05,12073.091998715427,12073.091998715427,1.086346906620834e-05,10855.543795668827,10855.543795668827,1.008939308137698e-05,10082.032525622455,10082.032525622455,8.995976879984858e-06,8989.414008575499,8989.414008575499,8.102676884476134e-06,8096.76570582663,8096.76570582663
GEj5je4USofSQSb3ejec4Dz3AY28cy98XyhkbtbrcpqB,60308.88668013,16772577174586.4,278111205.460413,60308.88668013,59239.52474575,60013.96498485,60426.19823069,62677.41062662,65695.44122437,68338.82042187,68637.34164962,68927.04332557,71126.15832952,72487.96350685,68373.28998213,67691.83725454,69872.84919896,16772577174586.4,72950.1491469,75551.70837398,78611.13137886,82403.4568923,1.658130426621638e-05,278111205.460413,278111205.460413,1.6880621583172687e-05,283131528.25875276,283131528.25875276,1.6662788406872323e-05,279477904.49806964,279477904.49806964,1.654911328662917e-05,277571279.7709609,277571279.7709609,1.595471143435025e-05,267601628.83089566,267601628.83089566,1.522175635573699e-05,255308083.20934972,255308083.20934972,1.4632971330596408e-05,245432640.9359385,245432640.9359385,1.4569328822564276e-05,244365192.0583853,244365192.0583853,1.4508093656021192e-05,243338120.5017428,243338120.5017428,1.4059524983299468e-05,235814467.82041588,235814467.82041588,1.3795393767759822e-05,231384306.6235599,231384306.6235599,1.462559429656463e-05,245308909.06332096,245308909.06332096,1.4772829938707733e-05,247778430.23401594,247778430.23401594,1.4311710649619311e-05,240044271.37108997,240044271.37108997,5.962112975191358e-14,0.9999999999999999,0.9999999999999999,1.3707991165121487e-05,229918339.72554868,229918339.72554868,1.3235968074342048e-05,222001296.00726375,222001296.00726375,1.2720844776811325e-05,213361350.74500227,213361350.74500227,1.2135413218246219e-05,203542154.74853063,203542154.74853063
GLjbSpBUKqQn3dUKydsRMmJxqtttopaqSyRPJzUTVoAa,109907.00206101,17314126.1355075,157.53433185172617,109907.00206101,99819.90740541,121353.05433193,141111.06093575,118750.21828154,145493.40755024,195966.54466292,219243.0066989,98965.67877387,225987.66366894,300162.82918452,703588.94573987,4886.35842912,4099.58990042,4526.61340592,4655.36725316,3677.15260335,3717.40266111,3082.51653413,9.098601374322759e-06,157.53433185172617,157.53433185172617,1.0018041751317055e-05,173.45363851308397,173.45363851308397,8.240418879484959e-06,142.67565188881997,142.67565188881997,7.086616693040917e-06,122.69857529730349,122.69857529730349,8.42103715236246e-06,145.80289944779852,145.80289944779852,6.873163649388666e-06,119.00282237550041,119.00282237550041,5.102911834875129e-06,88.35245916740202,88.35245916740202,4.561148905302881e-06,78.97230746924605,78.97230746924605,1.0104513124039027e-05,174.95081476750266,174.95081476750266,4.425020303165518e-06,76.61535968118943,76.61535968118943,3.331525101614987e-06,57.68244583297133,57.68244583297133,1.4212844105281306e-06,24.60829755831448,24.60829755831448,0.0002046513808812206,3543.359822383242,3543.359822383242,0.00024392683763260094,4223.380034606311,4223.380034606311,0.0002209157068046012,3824.962412929658,3824.962412929658,0.00021480582424967948,3719.1751357006065,3719.1751357006065,0.00027194955115242406,4708.56883114772,4708.56883114772,0.0002690050261333284,4657.58695355794,4657.58695355794,0.0003244102631495655,5616.880215824759,5616.880215824759
GNq4sJjwbbBdoDNP5LbwQki4QuG2NX3c1LubVStM1Wk4,58345.48707439,402804463727041.0,6903780976.469846,58345.48707439,50874.24493944,57627.58137777,54892.32608641,59992.88770028,58247.28819053,57342.62142976,58656.22202012,53571.85892553,61465.93537762,63164.893255,67414.72694161,62325.77778845,70153.97866923,75338.28931205,71907.39779248,70053.50826399,72831.95754166,64508.53068307,1.7139286175210234e-05,6903780976.469846,6903780976.469846,1.9656311384874333e-05,7917649966.236036,7917649966.236036,1.7352801837103523e-05,6989786038.156096,6989786038.156096,1.8217482684662102e-05,7338083343.251973,7338083343.251973,1.6668642539694466e-05,6714203619.259372,6714203619.259372,1.7168181233243794e-05,6915420034.825416,6915420034.825416,1.74390353120657e-05,7024521266.793555,7024521266.793555,1.7048489751982055e-05,6867207771.903086,6867207771.903086,1.8666516713375494e-05,7518956254.383063,7518956254.383063,1.6269174036910598e-05,6553295923.219672,6553295923.219672,1.5831579038105033e-05,6377030704.396161,6377030704.396161,1.4833554111494529e-05,5975021809.0465975,5975021809.0465975,1.604472556113558e-05,6462887075.300765,6462887075.300765,1.4254359039491037e-05,5741719448.674887,5741719448.674887,1.327346305751669e-05,5346610168.6837,5346610168.6837,1.3906774973083214e-05,5601711035.20542,5601711035.20542,1.4274802572793282e-05,5749954195.143383,5749954195.143383,1.3730236475217604e-05,5530600540.245484,5530600540.245484,1.5501825718415348e-05,6244204595.296346,6244204595.296346
GSfbZr7JgfRgyssAs7NoCB8rWwi3yqeJpBLKaVUmg4du,49273.8686378,524492435222.119,10644433.849461526,49273.8686378,48589.57975389,48862.36480819,50774.49133137,51035.71721913,47962.21317796,47642.49450731,49153.18941157,36748.17666269,32002.35465929,21085.51775526,15155.12499273,19378.0970845,26124.80774185,26046.61404312,23673.05878059,35293.65987807,30787.82612132,32444.7326396,2.0294732840052652e-05,10644433.849461528,10644433.849461528,2.058054432792129e-05,10794339.812748207,10794339.812748207,2.046564884703219e-05,10734078.002180666,10734078.002180666,1.969492896489482e-05,10329841.254324332,10329841.254324332,1.959412063724588e-05,10276968.04906507,10276968.04906507,2.084974678481952e-05,10935534.464934535,10935534.464934535,2.0989665011066236e-05,11008920.516150637,11008920.516150637,2.0344559772648516e-05,10670567.69867838,10670567.69867838,2.7212234478433008e-05,14272611.129428638,14272611.129428638,3.1247700697226947e-05,16389182.633780468,16389182.633780468,4.742591629036663e-05,24874534.32777476,24874534.32777476,6.59842792771228e-05,34608255.32443454,34608255.32443454,5.160465424646221e-05,27066250.77452243,27066250.77452243,3.827779365426963e-05,20076413.208657652,20076413.208657652,3.8392706182251043e-05,20136683.960296154,20136683.960296154,4.2242111983429846e-05,22155668.183114577,22155668.183114577,2.8333700824871326e-05,14860811.744491724,14860811.744491724,3.2480370522409786e-05,17035708.63221544,17035708.63221544,3.082164402795734e-05,16165719.133772628,16165719.133772628
